sigPos,sigNeg,pdPos,hwPos,cccPos,pdNeg,hwNeg,cccNeg,fr1,fr2,pli1,pli2,spi1,spi2
1.00000,0.00000,2.50000,1.50000,0.01464,0.00000,0.00000,0.00000,5.03812,14.57760,0.05714,0.03683,0.53391,0.63379
1.00000,0.00000,2.50000,1.50000,0.03195,0.00000,0.00000,0.00000,5.03812,9.37273,0.05714,0.04833,0.53391,0.65962
1.00000,0.00000,2.50000,1.00000,0.01170,0.00000,0.00000,0.00000,14.57760,9.37273,0.03683,0.04833,0.63379,0.65962
0.00000,0.00000,30.50000,NaN,0.00368,0.00000,0.00000,0.00000,2.60348,3.20232,0.07580,0.05511,0.52000,0.32157
0.00000,0.00000,2.50000,NaN,0.00290,0.00000,0.00000,0.00000,2.60348,1.29677,0.07580,0.09610,0.52000,0.51219
0.00000,0.00000,2.50000,NaN,0.00581,0.00000,0.00000,0.00000,3.20232,1.29677,0.05511,0.09610,0.32157,0.51219
1.00000,0.00000,2.00000,3.50000,0.01758,0.00000,0.00000,0.00000,9.04083,3.44204,0.06615,0.19478,0.76069,0.54886
0.00000,0.00000,3.00000,NaN,0.00550,0.00000,0.00000,0.00000,1.70796,3.06035,0.11411,0.30675,0.74176,0.58260
1.00000,0.00000,4.00000,3.00000,0.00524,0.00000,0.00000,0.00000,1.37050,1.57593,0.17549,0.44292,0.75825,0.69004
1.00000,0.00000,1.00000,1.00000,0.02109,0.00000,0.00000,0.00000,3.44768,14.73243,0.05543,0.03262,0.31986,0.66751
1.00000,0.00000,-1.00000,1.00000,0.01191,0.00000,0.00000,0.00000,19.67051,4.94284,0.02942,0.05846,0.80146,0.63702
1.00000,0.00000,1.50000,3.00000,0.02505,0.00000,0.00000,0.00000,9.63569,4.40238,0.03280,0.07374,0.33701,0.52899
1.00000,0.00000,1.00000,1.00000,0.00961,0.00000,0.00000,0.00000,2.49161,1.28148,0.06402,0.08568,0.28837,0.22500
1.00000,0.00000,-1.50000,2.00000,0.01169,0.00000,0.00000,0.00000,1.14491,0.74078,0.26790,0.17257,0.53914,0.60153
1.00000,0.00000,-2.00000,1.00000,0.01819,0.00000,0.00000,0.00000,2.02305,0.56350,0.15586,0.23265,0.81636,0.73609
0.00000,0.00000,3.00000,NaN,0.00400,0.00000,0.00000,0.00000,2.02305,2.40302,0.15586,0.35183,0.81636,0.72432
0.00000,0.00000,-26.50000,NaN,0.00656,0.00000,0.00000,0.00000,0.56350,2.40302,0.23265,0.35183,0.73609,0.72432
1.00000,0.00000,4.00000,1.50000,0.02350,0.00000,0.00000,0.00000,17.90019,7.42765,0.11963,0.35178,0.89825,0.79367
1.00000,0.00000,1.00000,5.50000,0.01721,0.00000,0.00000,0.00000,2.87737,15.18718,0.06853,0.05411,0.61247,0.82985
1.00000,0.00000,0.00000,1.00000,0.05143,0.00000,0.00000,0.00000,2.87737,1.17350,0.06853,0.18483,0.61247,0.55089
1.00000,0.00000,0.50000,2.00000,0.02916,0.00000,0.00000,0.00000,15.18718,1.17350,0.05411,0.18483,0.82985,0.55089
1.00000,0.00000,-2.00000,1.50000,0.00541,0.00000,0.00000,0.00000,4.45818,2.71063,0.04008,0.05763,0.24487,0.38694
1.00000,0.00000,1.50000,1.00000,0.02252,0.00000,0.00000,0.00000,1.87837,8.65274,0.07255,0.11093,0.47966,0.85173
1.00000,0.00000,1.50000,1.50000,0.03701,0.00000,0.00000,0.00000,0.92251,6.50206,0.12892,0.05612,0.51773,0.76028
1.00000,0.00000,1.50000,5.00000,0.05664,0.00000,0.00000,0.00000,0.92251,24.48712,0.12892,0.02510,0.51773,0.73587
1.00000,0.00000,4.00000,5.00000,0.03189,0.00000,0.00000,0.00000,6.50206,24.48712,0.05612,0.02510,0.76028,0.73587
0.00000,0.00000,5.50000,NaN,0.01066,0.00000,0.00000,0.00000,0.99509,9.34820,0.13654,0.07521,0.63677,0.82374
0.00000,0.00000,1.00000,NaN,0.00499,0.00000,0.00000,0.00000,0.99509,3.91630,0.13654,0.50986,0.63677,0.78621
0.00000,0.00000,-1.00000,NaN,0.00725,0.00000,0.00000,0.00000,9.34820,3.91630,0.07521,0.50986,0.82374,0.78621
1.00000,0.00000,-3.50000,2.50000,0.02381,0.00000,0.00000,0.00000,10.50828,6.03207,0.32565,0.11271,0.83967,0.81986
1.00000,0.00000,4.00000,1.50000,0.04021,0.00000,0.00000,0.00000,0.17345,14.19576,0.23024,0.04194,0.37370,0.77039
0.00000,0.00000,3.50000,NaN,0.03182,0.00000,0.00000,0.00000,0.17345,7.97554,0.23024,0.15349,0.37370,0.80458
1.00000,0.00000,4.00000,5.00000,0.01319,0.00000,0.00000,0.00000,14.19576,7.97554,0.04194,0.15349,0.77039,0.80458
1.00000,0.00000,-1.50000,3.00000,0.01863,0.00000,0.00000,0.00000,0.96652,2.03239,0.11718,0.09974,0.60158,0.79925
1.00000,0.00000,-1.00000,2.00000,0.00907,0.00000,0.00000,0.00000,10.48904,11.66480,0.03969,0.05144,0.64783,0.75038
1.00000,0.00000,-2.50000,1.50000,0.03507,0.00000,0.00000,0.00000,0.22104,0.75052,0.34206,0.45663,0.82860,0.84993
0.00000,0.00000,-2.00000,NaN,0.02000,0.00000,0.00000,0.00000,0.22104,1.37013,0.34206,0.15075,0.82860,0.77173
0.00000,0.00000,-38.00000,NaN,0.01237,0.00000,0.00000,0.00000,0.22104,0.21988,0.34206,0.31179,0.82860,0.72227
1.00000,0.00000,1.50000,1.50000,0.01156,0.00000,0.00000,0.00000,0.75052,1.37013,0.45663,0.15075,0.84993,0.77173
0.00000,0.00000,6.50000,NaN,0.02456,0.00000,0.00000,0.00000,0.75052,0.21988,0.45663,0.31179,0.84993,0.72227
0.00000,0.00000,3.00000,NaN,0.02430,0.00000,0.00000,0.00000,1.37013,0.21988,0.15075,0.31179,0.77173,0.72227
0.00000,0.00000,2.00000,NaN,0.02952,0.00000,0.00000,0.00000,0.49228,0.20298,0.33679,0.44571,0.76299,0.66268
1.00000,0.00000,-1.50000,2.50000,0.03202,0.00000,0.00000,0.00000,0.49228,8.51092,0.33679,0.07311,0.76299,0.79865
1.00000,0.00000,0.50000,1.00000,0.05172,0.00000,0.00000,0.00000,0.20298,8.51092,0.44571,0.07311,0.66268,0.79865
0.00000,0.00000,0.50000,NaN,0.04870,0.00000,0.00000,0.00000,0.04852,1.26582,0.52825,0.23628,0.73601,0.69323
0.00000,0.00000,4.00000,NaN,0.04642,0.00000,0.00000,0.00000,0.16019,0.40917,0.24217,0.25042,0.40912,0.74140
0.00000,0.00000,9.50000,NaN,0.01504,0.00000,0.00000,0.00000,0.16019,0.89870,0.24217,0.12169,0.40912,0.39986
0.00000,0.00000,-4.50000,NaN,0.01215,0.00000,0.00000,0.00000,0.40917,0.89870,0.25042,0.12169,0.74140,0.39986
1.00000,0.00000,0.50000,1.00000,0.06408,0.00000,0.00000,0.00000,31.37859,12.74004,0.05326,0.04092,0.81357,0.59371
1.00000,0.00000,2.50000,1.50000,0.01643,0.00000,0.00000,0.00000,35.15536,11.43666,0.05006,0.06245,0.81542,0.76097
1.00000,0.00000,-2.00000,1.50000,0.03748,0.00000,0.00000,0.00000,37.05644,13.65843,0.03903,0.03472,0.83574,0.53006
1.00000,0.00000,0.50000,3.50000,0.01531,0.00000,0.00000,0.00000,8.19932,10.26722,0.03743,0.03006,0.43700,0.40879
1.00000,0.00000,0.50000,1.50000,0.01602,0.00000,0.00000,0.00000,8.19932,8.12170,0.03743,0.03443,0.43700,0.37133
1.00000,0.00000,-1.00000,1.50000,0.02035,0.00000,0.00000,0.00000,10.26722,8.12170,0.03006,0.03443,0.40879,0.37133
1.00000,0.00000,-0.50000,1.50000,0.00935,0.00000,0.00000,0.00000,16.73236,18.95011,0.03137,0.03046,0.44338,0.66012
1.00000,0.00000,8.50000,1.00000,0.01343,0.00000,0.00000,0.00000,12.25997,4.89022,0.03346,0.06074,0.30465,0.67683
1.00000,0.00000,-8.00000,1.00000,0.01331,0.00000,0.00000,0.00000,12.25997,4.25467,0.03346,0.04493,0.30465,0.24055
0.00000,0.00000,-0.50000,NaN,0.00757,0.00000,0.00000,0.00000,4.89022,4.25467,0.06074,0.04493,0.67683,0.24055
0.00000,0.00000,-12.50000,NaN,0.00785,0.00000,0.00000,0.00000,1.28149,4.64497,0.08352,0.06890,0.39752,0.65909
1.00000,0.00000,-0.50000,1.00000,0.01438,0.00000,0.00000,0.00000,2.37911,6.02225,0.12039,0.05873,0.65714,0.65360
1.00000,0.00000,1.50000,2.00000,0.03246,0.00000,0.00000,0.00000,2.37911,30.52290,0.12039,0.04811,0.65714,0.83574
0.00000,0.00000,1.50000,NaN,0.01641,0.00000,0.00000,0.00000,2.37911,15.10964,0.12039,0.04620,0.65714,0.70744
1.00000,0.00000,1.00000,1.00000,0.02887,0.00000,0.00000,0.00000,6.02225,30.52290,0.05873,0.04811,0.65360,0.83574
0.00000,0.00000,0.50000,NaN,0.02058,0.00000,0.00000,0.00000,6.02225,15.10964,0.05873,0.04620,0.65360,0.70744
1.00000,0.00000,8.00000,1.00000,0.01686,0.00000,0.00000,0.00000,30.52290,15.10964,0.04811,0.04620,0.83574,0.70744
0.00000,0.00000,-33.50000,NaN,0.01397,0.00000,0.00000,0.00000,10.80789,19.50958,0.08482,0.03149,0.88242,0.57264
1.00000,0.00000,0.50000,1.50000,0.03527,0.00000,0.00000,0.00000,2.02172,0.22917,0.10705,0.43671,0.49215,0.81089
0.00000,0.00000,33.50000,NaN,0.09480,0.00000,0.00000,0.00000,2.02172,119.03876,0.10705,0.04276,0.49215,0.91030
1.00000,0.00000,0.00000,1.50000,0.27984,0.00000,0.00000,0.00000,2.02172,1.67147,0.10705,0.09218,0.49215,0.40088
1.00000,0.00000,1.50000,3.00000,0.15269,0.00000,0.00000,0.00000,0.22917,119.03876,0.43671,0.04276,0.81089,0.91030
1.00000,0.00000,0.00000,1.50000,0.05975,0.00000,0.00000,0.00000,0.22917,1.67147,0.43671,0.09218,0.81089,0.40088
0.00000,0.00000,33.50000,NaN,0.08721,0.00000,0.00000,0.00000,119.03876,1.67147,0.04276,0.09218,0.91030,0.40088
1.00000,0.00000,-16.50000,1.00000,0.01884,0.00000,0.00000,0.00000,25.29943,33.68177,0.02417,0.02322,0.52208,0.64258
0.00000,0.00000,0.50000,NaN,0.01255,0.00000,0.00000,0.00000,0.27709,0.75729,0.37847,0.11006,0.73950,0.23296
0.00000,0.00000,4.00000,NaN,0.06491,0.00000,0.00000,0.00000,0.27709,80.13424,0.37847,0.01638,0.73950,0.60898
1.00000,0.00000,5.00000,1.00000,0.04792,0.00000,0.00000,0.00000,0.75729,80.13424,0.11006,0.01638,0.23296,0.60898
1.00000,0.00000,-8.50000,1.00000,0.07585,0.00000,0.00000,0.00000,3.31849,84.18481,0.05103,0.01461,0.43173,0.71482
1.00000,0.00000,2.00000,2.50000,0.02474,0.00000,0.00000,0.00000,3.54653,16.75235,0.05384,0.02923,0.35973,0.66423
1.00000,0.00000,-16.50000,1.00000,0.00728,0.00000,0.00000,0.00000,6.30644,9.56483,0.04135,0.03377,0.37752,0.35816
1.00000,0.00000,-8.50000,1.00000,0.09166,0.00000,0.00000,0.00000,6.30644,54.84260,0.04135,0.02877,0.37752,0.77167
1.00000,0.00000,8.00000,1.00000,0.05707,0.00000,0.00000,0.00000,9.56483,54.84260,0.03377,0.02877,0.35816,0.77167
1.00000,0.00000,-2.00000,2.00000,0.00743,0.00000,0.00000,0.00000,1.49783,2.19872,0.17106,0.07394,0.86853,0.49926
1.00000,0.00000,1.50000,2.00000,0.02630,0.00000,0.00000,0.00000,1.49783,47.05659,0.17106,0.01422,0.86853,0.25113
1.00000,0.00000,-2.00000,1.50000,0.01390,0.00000,0.00000,0.00000,1.49783,30.42093,0.17106,0.01698,0.86853,0.31085
1.00000,0.00000,8.00000,1.00000,0.04386,0.00000,0.00000,0.00000,2.19872,47.05659,0.07394,0.01422,0.49926,0.25113
1.00000,0.00000,8.00000,1.50000,0.01686,0.00000,0.00000,0.00000,2.19872,30.42093,0.07394,0.01698,0.49926,0.31085
1.00000,0.00000,16.50000,1.00000,0.04100,0.00000,0.00000,0.00000,47.05659,30.42093,0.01422,0.01698,0.25113,0.31085
1.00000,0.00000,1.00000,1.00000,0.08862,0.00000,0.00000,0.00000,2.38152,26.11745,0.23883,0.20940,0.85123,0.90275
1.00000,0.00000,2.00000,1.50000,0.00768,0.00000,0.00000,0.00000,20.65828,35.48642,0.15873,0.21387,0.88577,0.91320
1.00000,0.00000,-8.00000,1.00000,0.03578,0.00000,0.00000,0.00000,1.33255,36.70643,0.08169,0.03496,0.26512,0.78894
1.00000,0.00000,0.00000,1.50000,0.24562,0.00000,0.00000,0.00000,1.33255,45.19802,0.08169,0.02996,0.26512,0.66392
0.00000,0.00000,33.50000,NaN,0.05613,0.00000,0.00000,0.00000,36.70643,45.19802,0.03496,0.02996,0.78894,0.66392
0.00000,0.00000,33.50000,NaN,0.01180,0.00000,0.00000,0.00000,14.35586,44.66462,0.04290,0.03864,0.70710,0.80340
1.00000,0.00000,-1.50000,1.50000,0.04190,0.00000,0.00000,0.00000,14.42571,41.73487,0.12411,0.02738,0.86983,0.69886
1.00000,0.00000,-0.50000,1.00000,0.14401,0.00000,0.00000,0.00000,0.47162,10.15134,0.21689,0.24454,0.41200,0.88303
1.00000,0.00000,-0.50000,1.00000,0.09565,0.00000,0.00000,0.00000,0.47162,46.96095,0.21689,0.13833,0.41200,0.87610
1.00000,0.00000,1.50000,2.00000,0.02087,0.00000,0.00000,0.00000,10.15134,46.96095,0.24454,0.13833,0.88303,0.87610
1.00000,0.00000,0.50000,1.00000,0.11373,0.00000,0.00000,0.00000,0.18704,24.98425,0.36257,0.07877,0.67473,0.84903
1.00000,0.00000,-0.50000,1.00000,0.04247,0.00000,0.00000,0.00000,0.18704,1.56810,0.36257,0.14368,0.67473,0.62698
1.00000,0.00000,-0.50000,1.50000,0.22765,0.00000,0.00000,0.00000,24.98425,1.56810,0.07877,0.14368,0.84903,0.62698
1.00000,0.00000,0.50000,1.00000,0.01172,0.00000,0.00000,0.00000,8.26708,5.12867,0.24491,0.21493,0.90784,0.90380
1.00000,0.00000,1.50000,3.00000,0.02509,0.00000,0.00000,0.00000,8.26708,37.12156,0.24491,0.13568,0.90784,0.87115
1.00000,0.00000,1.00000,1.00000,0.04446,0.00000,0.00000,0.00000,5.12867,37.12156,0.21493,0.13568,0.90380,0.87115
1.00000,0.00000,-0.50000,1.50000,0.01948,0.00000,0.00000,0.00000,1.53320,3.58145,0.11947,0.11063,0.69686,0.81287
1.00000,0.00000,-0.50000,1.00000,0.04990,0.00000,0.00000,0.00000,1.53320,20.86119,0.11947,0.08114,0.69686,0.85289
1.00000,0.00000,1.00000,1.00000,0.01413,0.00000,0.00000,0.00000,1.53320,15.69826,0.11947,0.07961,0.69686,0.86584
1.00000,0.00000,-33.50000,1.50000,0.01046,0.00000,0.00000,0.00000,3.58145,20.86119,0.11063,0.08114,0.81287,0.85289
1.00000,0.00000,1.00000,1.50000,0.01224,0.00000,0.00000,0.00000,3.58145,15.69826,0.11063,0.07961,0.81287,0.86584
1.00000,0.00000,1.00000,1.00000,0.00818,0.00000,0.00000,0.00000,20.86119,15.69826,0.08114,0.07961,0.85289,0.86584
0.00000,0.00000,-37.50000,NaN,0.02021,0.00000,0.00000,0.00000,2.82704,0.17397,0.08490,0.33108,0.70712,0.72638
0.00000,0.00000,-25.00000,NaN,0.00617,0.00000,0.00000,0.00000,2.82704,2.22481,0.08490,0.07967,0.70712,0.54114
1.00000,0.00000,-2.50000,1.00000,0.01188,0.00000,0.00000,0.00000,2.82704,13.16480,0.08490,0.06048,0.70712,0.80381
1.00000,0.00000,1.50000,1.00000,0.00837,0.00000,0.00000,0.00000,2.82704,10.00293,0.08490,0.07704,0.70712,0.79988
0.00000,0.00000,-0.50000,NaN,0.01765,0.00000,0.00000,0.00000,0.17397,2.22481,0.33108,0.07967,0.72638,0.54114
1.00000,0.00000,5.00000,1.50000,0.03307,0.00000,0.00000,0.00000,0.17397,13.16480,0.33108,0.06048,0.72638,0.80381
0.00000,0.00000,3.00000,NaN,0.02259,0.00000,0.00000,0.00000,0.17397,10.00293,0.33108,0.07704,0.72638,0.79988
1.00000,0.00000,-3.00000,1.50000,0.00711,0.00000,0.00000,0.00000,2.22481,13.16480,0.07967,0.06048,0.54114,0.80381
0.00000,0.00000,-33.50000,NaN,0.01031,0.00000,0.00000,0.00000,2.22481,10.00293,0.07967,0.07704,0.54114,0.79988
1.00000,0.00000,3.00000,1.00000,0.00655,0.00000,0.00000,0.00000,13.16480,10.00293,0.06048,0.07704,0.80381,0.79988
0.00000,0.00000,5.50000,NaN,0.06656,0.00000,0.00000,0.00000,0.18329,59.06623,0.27849,0.04593,0.54910,0.74197
0.00000,0.00000,4.00000,NaN,0.01539,0.00000,0.00000,0.00000,0.18329,0.51661,0.27849,0.15730,0.54910,0.43397
0.00000,0.00000,-2.00000,NaN,0.05561,0.00000,0.00000,0.00000,59.06623,0.51661,0.04593,0.15730,0.74197,0.43397
1.00000,0.00000,1.00000,3.50000,0.02186,0.00000,0.00000,0.00000,19.96151,6.42099,0.04313,0.05753,0.74066,0.73515
1.00000,0.00000,1.50000,1.50000,0.01772,0.00000,0.00000,0.00000,19.96151,12.46890,0.04313,0.05247,0.74066,0.81942
1.00000,0.00000,-1.00000,2.00000,0.01299,0.00000,0.00000,0.00000,6.42099,12.46890,0.05753,0.05247,0.73515,0.81942
0.00000,0.00000,-28.50000,NaN,0.00685,0.00000,0.00000,0.00000,1.47566,11.03293,0.14118,0.04051,0.83083,0.60649
1.00000,0.00000,0.50000,1.00000,0.05549,0.00000,0.00000,0.00000,1.47566,25.70618,0.14118,0.06200,0.83083,0.87988
1.00000,0.00000,-28.00000,1.50000,0.01032,0.00000,0.00000,0.00000,11.03293,25.70618,0.04051,0.06200,0.60649,0.87988
1.00000,0.00000,1.50000,1.00000,0.01434,0.00000,0.00000,0.00000,26.58968,14.11443,0.06035,0.05436,0.90635,0.88095
1.00000,0.00000,-1.00000,2.50000,0.01701,0.00000,0.00000,0.00000,24.33159,20.46683,0.02359,0.02030,0.53884,0.26105
0.00000,0.00000,-3.50000,NaN,0.00434,0.00000,0.00000,0.00000,1.10130,2.74255,0.12314,0.06188,0.62160,0.46069
1.00000,0.00000,2.50000,3.50000,0.03235,0.00000,0.00000,0.00000,1.10130,20.25014,0.12314,0.03240,0.62160,0.71402
0.00000,0.00000,5.00000,NaN,0.02093,0.00000,0.00000,0.00000,1.10130,14.61928,0.12314,0.04280,0.62160,0.68693
1.00000,0.00000,8.00000,3.50000,0.01347,0.00000,0.00000,0.00000,2.74255,20.25014,0.06188,0.03240,0.46069,0.71402
1.00000,0.00000,1.50000,1.50000,0.00905,0.00000,0.00000,0.00000,2.74255,14.61928,0.06188,0.04280,0.46069,0.68693
1.00000,0.00000,-1.00000,1.50000,0.01028,0.00000,0.00000,0.00000,20.25014,14.61928,0.03240,0.04280,0.71402,0.68693
0.00000,0.00000,-0.50000,NaN,0.01529,0.00000,0.00000,0.00000,0.26621,0.83198,0.41750,0.25885,0.72514,0.81010
0.00000,0.00000,-33.00000,NaN,0.02122,0.00000,0.00000,0.00000,0.26621,14.31289,0.41750,0.12779,0.72514,0.89094
0.00000,0.00000,-3.50000,NaN,0.01350,0.00000,0.00000,0.00000,0.26621,8.98842,0.41750,0.07809,0.72514,0.84148
0.00000,0.00000,-16.50000,NaN,0.03375,0.00000,0.00000,0.00000,0.26621,15.28047,0.41750,0.05721,0.72514,0.82887
0.00000,0.00000,-0.50000,NaN,0.03095,0.00000,0.00000,0.00000,0.83198,14.31289,0.25885,0.12779,0.81010,0.89094
0.00000,0.00000,29.50000,NaN,0.00682,0.00000,0.00000,0.00000,0.83198,8.98842,0.25885,0.07809,0.81010,0.84148
0.00000,0.00000,5.00000,NaN,0.01758,0.00000,0.00000,0.00000,0.83198,15.28047,0.25885,0.05721,0.81010,0.82887
0.00000,0.00000,36.00000,NaN,0.00561,0.00000,0.00000,0.00000,14.31289,8.98842,0.12779,0.07809,0.89094,0.84148
1.00000,0.00000,-8.50000,1.00000,0.00442,0.00000,0.00000,0.00000,14.31289,15.28047,0.12779,0.05721,0.89094,0.82887
0.00000,0.00000,-33.50000,NaN,0.00513,0.00000,0.00000,0.00000,8.98842,15.28047,0.07809,0.05721,0.84148,0.82887
0.00000,0.00000,0.00000,NaN,0.00722,0.00000,0.00000,0.00000,0.17156,0.84972,0.27509,0.19678,0.61062,0.70759
0.00000,0.00000,-2.00000,NaN,0.03352,0.00000,0.00000,0.00000,0.17156,16.43538,0.27509,0.04732,0.61062,0.79411
0.00000,0.00000,33.50000,NaN,0.02889,0.00000,0.00000,0.00000,0.17156,24.70148,0.27509,0.03877,0.61062,0.81099
0.00000,0.00000,-1.50000,NaN,0.02782,0.00000,0.00000,0.00000,0.84972,16.43538,0.19678,0.04732,0.70759,0.79411
0.00000,0.00000,1.00000,NaN,0.04683,0.00000,0.00000,0.00000,0.84972,24.70148,0.19678,0.03877,0.70759,0.81099
1.00000,0.00000,-8.50000,1.00000,0.00741,0.00000,0.00000,0.00000,16.43538,24.70148,0.04732,0.03877,0.79411,0.81099
1.00000,0.00000,1.50000,1.50000,0.02338,0.00000,0.00000,0.00000,6.00471,24.94913,0.03512,0.02872,0.28935,0.64238
1.00000,0.00000,1.00000,3.00000,0.03486,0.00000,0.00000,0.00000,3.33271,13.48739,0.04917,0.02773,0.27647,0.45101
1.00000,0.00000,0.50000,2.00000,0.06319,0.00000,0.00000,0.00000,2.94170,36.92215,0.06399,0.02724,0.41820,0.73220
1.00000,0.00000,1.50000,1.50000,0.03912,0.00000,0.00000,0.00000,2.94170,4.09413,0.06399,0.06096,0.41820,0.46417
1.00000,0.00000,1.50000,1.50000,0.09312,0.00000,0.00000,0.00000,36.92215,4.09413,0.02724,0.06096,0.73220,0.46417
1.00000,0.00000,-1.50000,2.50000,0.01079,0.00000,0.00000,0.00000,4.03135,2.42167,0.05591,0.06151,0.39922,0.39847
1.00000,0.00000,0.50000,2.50000,0.02148,0.00000,0.00000,0.00000,4.03135,4.17274,0.05591,0.05314,0.39922,0.49142
1.00000,0.00000,1.50000,2.00000,0.02393,0.00000,0.00000,0.00000,4.03135,12.02262,0.05591,0.02970,0.39922,0.65753
1.00000,0.00000,1.00000,2.00000,0.02033,0.00000,0.00000,0.00000,2.42167,4.17274,0.06151,0.05314,0.39847,0.49142
1.00000,0.00000,1.00000,2.00000,0.02209,0.00000,0.00000,0.00000,2.42167,12.02262,0.06151,0.02970,0.39847,0.65753
1.00000,0.00000,-1.00000,3.00000,0.03344,0.00000,0.00000,0.00000,4.17274,12.02262,0.05314,0.02970,0.49142,0.65753
1.00000,0.00000,-1.00000,1.00000,0.02899,0.00000,0.00000,0.00000,2.17720,0.50809,0.07910,0.20779,0.57406,0.79217
1.00000,0.00000,1.50000,2.50000,0.00868,0.00000,0.00000,0.00000,2.17720,3.46838,0.07910,0.07286,0.57406,0.71125
1.00000,0.00000,-0.50000,1.50000,0.00907,0.00000,0.00000,0.00000,2.17720,5.09098,0.07910,0.08787,0.57406,0.84290
1.00000,0.00000,1.00000,1.00000,0.02688,0.00000,0.00000,0.00000,0.50809,3.46838,0.20779,0.07286,0.79217,0.71125
0.00000,0.00000,-2.50000,NaN,0.01774,0.00000,0.00000,0.00000,0.50809,5.09098,0.20779,0.08787,0.79217,0.84290
0.00000,0.00000,3.00000,NaN,0.00674,0.00000,0.00000,0.00000,3.46838,5.09098,0.07286,0.08787,0.71125,0.84290
0.00000,0.00000,34.50000,NaN,0.00782,0.00000,0.00000,0.00000,0.38841,1.22385,0.43584,0.21709,0.79670,0.89557
0.00000,0.00000,1.00000,NaN,0.01285,0.00000,0.00000,0.00000,0.38841,1.36481,0.43584,0.17514,0.79670,0.89324
1.00000,0.00000,-1.00000,1.00000,0.00480,0.00000,0.00000,0.00000,1.22385,1.36481,0.21709,0.17514,0.89557,0.89324
0.00000,0.00000,0.50000,NaN,0.00766,0.00000,0.00000,0.00000,0.33061,0.46861,0.29106,0.17605,0.80418,0.61034
1.00000,0.00000,-0.50000,1.50000,0.02334,0.00000,0.00000,0.00000,0.33061,0.75338,0.29106,0.18268,0.80418,0.72381
1.00000,0.00000,1.00000,1.50000,0.04077,0.00000,0.00000,0.00000,0.33061,1.50015,0.29106,0.12695,0.80418,0.75645
1.00000,0.00000,0.50000,1.50000,0.03685,0.00000,0.00000,0.00000,0.33061,12.23772,0.29106,0.05552,0.80418,0.83247
0.00000,0.00000,1.00000,NaN,0.16037,0.00000,0.00000,0.00000,0.33061,33.26281,0.29106,0.04222,0.80418,0.85390
1.00000,0.00000,-0.50000,1.00000,0.03546,0.00000,0.00000,0.00000,0.46861,0.75338,0.17605,0.18268,0.61034,0.72381
0.00000,0.00000,0.00000,NaN,0.00663,0.00000,0.00000,0.00000,0.46861,1.50015,0.17605,0.12695,0.61034,0.75645
1.00000,0.00000,2.00000,2.50000,0.02309,0.00000,0.00000,0.00000,0.46861,12.23772,0.17605,0.05552,0.61034,0.83247
1.00000,0.00000,2.00000,2.50000,0.03102,0.00000,0.00000,0.00000,0.46861,33.26281,0.17605,0.04222,0.61034,0.85390
1.00000,0.00000,0.50000,1.50000,0.03108,0.00000,0.00000,0.00000,0.75338,1.50015,0.18268,0.12695,0.72381,0.75645
0.00000,0.00000,1.00000,NaN,0.03153,0.00000,0.00000,0.00000,0.75338,12.23772,0.18268,0.05552,0.72381,0.83247
1.00000,0.00000,1.00000,1.50000,0.05135,0.00000,0.00000,0.00000,0.75338,33.26281,0.18268,0.04222,0.72381,0.85390
0.00000,0.00000,1.00000,NaN,0.01443,0.00000,0.00000,0.00000,1.50015,12.23772,0.12695,0.05552,0.75645,0.83247
0.00000,0.00000,-1.00000,NaN,0.03878,0.00000,0.00000,0.00000,1.50015,33.26281,0.12695,0.04222,0.75645,0.85390
1.00000,0.00000,-1.00000,1.00000,0.00999,0.00000,0.00000,0.00000,12.23772,33.26281,0.05552,0.04222,0.83247,0.85390
1.00000,0.00000,3.00000,2.00000,0.01880,0.00000,0.00000,0.00000,1.78909,7.02768,0.10050,0.05068,0.58584,0.78486
1.00000,0.00000,1.50000,3.00000,0.03633,0.00000,0.00000,0.00000,1.78909,8.63816,0.10050,0.04925,0.58584,0.64485
1.00000,0.00000,1.50000,1.50000,0.02442,0.00000,0.00000,0.00000,1.78909,5.18940,0.10050,0.04875,0.58584,0.50610
1.00000,0.00000,2.00000,1.50000,0.04267,0.00000,0.00000,0.00000,1.78909,11.23444,0.10050,0.04117,0.58584,0.75344
1.00000,0.00000,0.50000,1.50000,0.01101,0.00000,0.00000,0.00000,7.02768,8.63816,0.05068,0.04925,0.78486,0.64485
1.00000,0.00000,-3.00000,1.00000,0.00488,0.00000,0.00000,0.00000,7.02768,5.18940,0.05068,0.04875,0.78486,0.50610
1.00000,0.00000,8.00000,1.00000,0.00687,0.00000,0.00000,0.00000,7.02768,11.23444,0.05068,0.04117,0.78486,0.75344
1.00000,0.00000,1.50000,1.00000,0.00950,0.00000,0.00000,0.00000,8.63816,5.18940,0.04925,0.04875,0.64485,0.50610
1.00000,0.00000,-0.50000,1.00000,0.04940,0.00000,0.00000,0.00000,8.63816,11.23444,0.04925,0.04117,0.64485,0.75344
1.00000,0.00000,-1.50000,1.00000,0.00833,0.00000,0.00000,0.00000,5.18940,11.23444,0.04875,0.04117,0.50610,0.75344
1.00000,0.00000,1.50000,2.00000,0.02087,0.00000,0.00000,0.00000,7.45192,8.92609,0.03567,0.04536,0.27492,0.76600
